0,4,15,4,0,0.00025025687864399515,0.0003753853179628841,0.0010351534525652184,0.0010579040778981863,0.0012512843932107054,0.0013081609565386287,0.0015242918971853925,0.0017517981504956426,0.0017972994011574706,0.0032533394223452916,0.003913107556947182,0.00443637193956814,0.009327756385757224,0.012364964867456418,0.013593498635335877,0.01390063207730563,0.021965728757181502,0.0226027462664522,0.09250404259626954,0.34096362183726514,0.38484957810096776,0.39673109218013636,0.40193529772462844,0.4885412407038081,0.5120653872961753,0.5475222368746979,0.6123103301613493,0.7065263573137894,0.7510208928050948,0.8318083633558494,1
0,5,13,5,0,1.201202613976271e-05,9.609620911710248e-05,0.00012012026139718301,0.0005765772547040027,0.0007687696729385962,0.001441443136759979,0.0016576596072748195,0.0016696716334137496,0.003111114770173673,0.0031351388224527543,0.00498499084796028,0.012240254636321057,0.02103305777055775,0.027315347441603466,0.027663696199656918,0.038198243124140385,0.07485894690240569,0.1159540903305632,0.20371395330697,0.3664668974776769,0.3754118529430172,0.3961446100600816,0.40958006129729907,0.42080529972481795,0.47556011887813365,0.49606064348983236,0.5078744711981952,0.5167413484936253,0.6795623608124579,1.2873648774665436,0
2,5,12,5,2,0.00017259507236833116,0.00025889260855116447,0.00025889260855160856,0.0017259507236777605,0.0020711408684133126,0.002071140868415533,0.002330033476964699,0.002373182245057892,0.002459479781238505,0.003149860070712829,0.0036244965197245183,0.003969686664459904,0.013289820572321975,0.013332969340416279,0.0399557592531532,0.059804192575452664,0.0667106922681705,0.08327712241747642,0.13722386972444633,0.19998375291419768,0.2748091103816588,0.32799536065101065,0.35202922447823215,0.4613628092272376,0.4971169571874321,0.6646474429004692,0.666519020716458,0.7143521269443962,0.7936811370814594,1.4773248251344198,0
3,2,16,2,3,0.002222902159849504,0.0027738779088723187,0.0035338444592483073,0.00414181769954905,0.0044838026472182714,0.004616796793535993,0.004901784249925212,0.005585754145263411,0.005661750800301038,0.005794744946613195,0.009347588569624525,0.009423585224662169,0.009651575189774886,0.010031558464962731,0.011513493238195727,0.012159464806015291,0.013907387871880672,0.021317061738046927,0.03628840278045392,0.14936667568545836,0.19857213492683357,0.24793908706016293,0.25827463214527613,0.3362092018863335,0.3843293338979511,0.4865590842963405,0.598511656748602,0.6688441860904293,0.9770462456999374,1.0083996156938864,1
1,8,10,8,1,2.524408281656676e-05,2.5244082816986563e-05,2.5244082817232893e-05,0.00012622041408144602,0.0005301257391507885,0.0005553698219635805,0.0006058579876007109,0.0007068343188709747,0.0012369600580197648,0.001236960058021097,0.006311020704175663,0.008397864883689765,0.010922273165361318,0.010972761330993674,0.011948865866573843,0.016290848111047085,0.03033029802125664,0.03746221889999052,0.0645238756795008,0.06765414194876854,0.09340310642180844,0.22105401853161177,0.23439130895310223,0.2673554062815695,0.369596746587314,0.5253527375663875,0.6050501769507888,0.6658463430676829,0.8336241272636857,1.4351204983334975,1
2,7,13,7,2,5.684694450455762e-05,0.0003979286115312064,0.0005116225005410285,0.0005116225005410285,0.0005684694450451486,0.001819102224145705,0.00341081667027332,0.003467663614779015,0.004149826948833112,0.004377214726851264,0.005627847505951154,0.006139470006492254,0.01000506223280162,0.012790562513525616,0.026320135305610302,0.04803566810635154,0.11011253150532829,0.1268539566619207,0.16485613906321772,0.19299537659297386,0.2271603902402125,0.2439870858135623,0.25095794238343316,0.3024612741045628,0.4286117498282397,0.4869793500982946,0.6128669087036381,0.7430606233552007,0.9513904632282789,1.564200524987412,1
2,4,15,4,2,5.0979366063685916e-05,5.0979366064574094e-05,6.372420758138375e-05,0.0002039174642569641,0.0002039174642569641,0.0002548968303208998,0.001065104612412604,0.0016695742386015969,0.001842539944892696,0.0055057715349304814,0.005964585829508984,0.006481662256741849,0.0066855797209899315,0.011550467796826613,0.015242830453188638,0.021673513343850814,0.04068153411921038,0.07142001106545504,0.10835300118611291,0.20234984875022288,0.2232896233610846,0.25689308866037186,0.4396070381164725,0.4789038061901493,0.4814226030318064,0.5339087214817477,0.56800429372284,0.7301150364236244,0.9587314833408005,1.2697149798892984,1
0,8,13,8,0,0.0001495774640156433,0.0007478873200774672,0.001495774640158487,0.003290704208348115,0.005085633776537285,0.005384788704569654,0.00538478870456971,0.006880563344727086,0.006880563344727253,0.008077183056854897,0.010769577409139232,0.014209859081503406,0.015406478793627776,0.01645352104174048,0.01929549285804113,0.03066338012324399,0.038740563180098,0.04068507021230377,0.04352704202860491,0.0454715490608093,0.07628450664807085,0.1160721120762783,0.17695013993071695,0.24538182971795663,0.2721561957767895,0.42996042031348214,0.5085633776537969,0.5142473212863989,0.6369756305113823,0.9194526713052628,1
0,2,12,2,0,9.862174413260982e-05,0.00019724348826777316,0.0017423174796752173,0.0018738131385169776,0.0023669218591813035,0.0028271566651334457,0.003977743680013024,0.005818682903821482,0.007922613445315863,0.011867483210617868,0.014497396387486247,0.03369576257862407,0.035065509024910124,0.041519754279807045,0.0601263900061495,0.06744631501509957,0.10907564901061184,0.1745276131999174,0.21600627508633602,0.24818709809537043,0.2840415810733391,0.30049497538611963,0.3103407128420203,0.32843232390455973,0.3436282909796515,0.4281005543220813,0.49611668385883456,0.5978395339457834,0.6130683749355863,0.6620039364755828,0
0,3,9,3,0,2.5104105622508754e-05,2.5104105624507156e-05,0.000225936950603689,0.00027614516185026083,0.0010041642249090169,0.0024099941397812685,0.002661035196009909,0.0031882214140865894,0.005548007342623507,0.005999881243832411,0.10814848702272428,0.1236126160863234,0.13460821434908432,0.17454884639483836,0.20349388017784875,0.2191588420864355,0.2562878143024525,0.2817308253510901,0.28174337740390076,0.28262202110069823,0.3005965607265697,0.3082658649943153,0.31437871471344947,0.32216098745649613,0.3270688401057398,0.37621012686223354,0.3833647969647128,0.4685304752898245,0.6338159067098807,0.7075843210822725,0
2,5,9,5,2,2.199181248663251e-06,8.796724997539584e-06,1.0995906246907567e-05,1.0995906247313059e-05,1.0995906252031507e-05,0.00011875578746289861,0.0001583410499598481,0.0003291441270003581,0.00034747063741263906,0.0005278034998665859,0.0009478471185095927,0.001217613351775183,0.0012220117142745651,0.004327988698905494,0.017030459595692715,0.0270939129931504,0.04807830193815164,0.06044669582221953,0.07364838086263194,0.1301548769462677,0.13371241914744858,0.15229797478415796,0.2573020070037092,0.2719527692223971,0.29202263475365664,0.3766383019630826,0.4733809418260871,0.7856399079139025,1.4502792140974596,1.565533675936942,1
0,3,13,3,0,2.581642368149062e-05,2.5816423681532252e-05,0.00010326569472418612,0.00010326569472773883,0.00012908211840789718,0.0003356135078605993,0.0008336553480499109,0.0033080878456424045,0.003559080853653945,0.003625056158616635,0.0062665782872567966,0.006428289496706929,0.011964478130639167,0.01574801844574664,0.016714700088044765,0.029099053664949436,0.05580336511235484,0.08441038284123525,0.12909801961162115,0.14263131360279657,0.14730182536007463,0.2155018870289087,0.24579978339853703,0.2526867277572493,0.3112718473814329,0.3683667744558402,0.4935994706189031,0.5036197713515165,0.7577490913823757,0.9037764748441514,1
1,8,9,8,1,7.477246589103091e-05,0.000448634795350511,0.00048602102829620186,0.0008224971248083079,0.0008972695907016048,0.0013085181531055506,0.002168401510861173,0.0026357294226839884,0.00353299901338322,0.004131178740519603,0.00796326761746835,0.012954329715743507,0.02332900935822353,0.024301051414815474,0.025385252170245787,0.02688070148808208,0.06126785755982511,0.08899792752764252,0.10692345790540829,0.13348403977388912,0.15324616884512055,0.2014545479090405,0.2679926959944529,0.40289040270160703,0.47144039744741917,0.508234292265054,0.5211407208698345,0.5511081232155091,0.947528370977923,1.3686609187175565,1
1,3,13,3,1,0.00012284078149177313,0.0004299427352205676,0.0006142039074576999,0.0015047995732735409,0.0017811913316296557,0.004975051650414786,0.005220733213397999,0.005404994385634462,0.005589255557874043,0.009673711542472721,0.011915555804696562,0.012284078149169098,0.013174673814986715,0.014464502020649694,0.021712108128660645,0.0272706534911622,0.03064877498218277,0.04115166179972583,0.09784268245815253,0.1523532792451019,0.1767985947619548,0.19740513585718866,0.26321708454137704,0.2651518268498715,0.357743065899253,0.3665568919712845,0.4569984173445608,0.4667642594731545,0.5407758303219126,0.606157836270878,1
0,5,13,5,0,1.9449669245830137e-05,1.9449669246274226e-05,1.9449669246524026e-05,3.8899338493214586e-05,7.779867698656795e-05,9.72483462327034e-05,9.724834623359158e-05,0.0003500940464391533,0.0005251410696593406,0.0006223894158925384,0.0007390874313723868,0.0007779867698658183,0.0013225775087715112,0.0017115708937054386,0.001731020562952157,0.0036565378183685826,0.015404138043339788,0.02213372360267643,0.025128972666660476,0.03958007691691149,0.07267368914007355,0.1046683950507975,0.1349612549024452,0.22411853872904408,0.2332715530765137,0.2780621963846033,0.3178776142994006,0.35378948359639684,0.756802190122194,1.5369128638695624,1
2,7,14,7,2,2.6032686168964148e-05,5.8573543876894174e-05,6.508171541752539e-05,0.00010413074466986139,0.0001301634308371602,0.0003123922340102503,0.0004555720079306713,0.0007679642419389232,0.0017181572870512696,0.0017702226593874215,0.001887369747141876,0.0019524514625602896,0.002063090378773169,0.003254085770933557,0.004640326309349074,0.007132956009887614,0.0089292113554435,0.009104931987073517,0.01808620871485417,0.02424944716499977,0.041906116558089845,0.16831433241579585,0.2680390449518386,0.3501005799232497,0.4158656533538322,0.6319890139161874,0.8011429004608774,1.0231301235824588,1.4241831785069996,1.4432000557523321,1
0,5,11,5,0,2.69974186632993e-05,2.6997418664825856e-05,8.099225599009219e-05,0.00010798967465408538,0.00010798967465414089,0.00013498709331716263,0.00021597934930772666,0.0010798967465435738,0.006101416617967814,0.006263401129953078,0.0066845608611058455,0.007937241087094371,0.008099225599079274,0.013946866481609192,0.02223687383924222,0.050824260479323376,0.11378764028654098,0.18927890225041155,0.19808546021847295,0.2418612346331084,0.25309108090041355,0.30309641968027456,0.32045503994979696,0.3288847139533133,0.40983053438397443,0.4314198301408728,0.4913807370271188,0.5148324947062228,0.8088513023350511,0.9604670057218401,0
0,5,16,5,0,0.0002504717043434468,0.0005009434086860054,0.001113207574860775,0.0015028302260585713,0.0018367924985183137,0.0023377359072052073,0.007096698289728143,0.009350943628816832,0.018145283470204276,0.021540566573526432,0.021958019414098473,0.023627830776387082,0.04091037837607914,0.043813994800501965,0.05213985978747093,0.06478868085681011,0.07789670005077776,0.1041544837227717,0.11696100919854668,0.17304811751187765,0.20346651449490816,0.22684387356695357,0.2674411623126005,0.3021430892763909,0.3136137656623349,0.3571819271233956,0.5603469479001078,0.7082690427744325,0.9068420823048515,1.0334462521206227,0
0,3,11,3,0,0.0031620036083478964,0.004185004775755674,0.004185004775757228,0.007626008702485643,0.007719008808612315,0.0088350100821479,0.008928010188276603,0.00920701050665973,0.010416011886321908,0.020832023772643066,0.020832023772644703,0.0316200360834753,0.03673504192050969,0.07309808341650575,0.07709708798000503,0.09486010825042879,0.10936812480637642,0.15605417808256822,0.17223619654881794,0.2202242513107983,0.2232932548130213,0.36158441262516217,0.3743254271646841,0.39841245465179975,0.4122694704648534,0.44723751036893244,0.48369355197105735,0.5196845930425424,0.5201495935731865,0.5445156213786848,0
1,1,17,1,1,4.090537082144727e-05,4.0905370821464615e-05,6.135805623205814e-05,0.00010226342705382807,0.00024543222492900973,0.0002658849103397993,0.0004908644498581027,0.0016771202036818256,0.0019020997432002487,0.0034155984635957162,0.004959776212108198,0.004990455240224456,0.005021134268340388,0.007465230174925952,0.00826288490594429,0.009715025570108747,0.014511180298930199,0.0330413132810742,0.04696447887444455,0.07921325059585353,0.10945765914700678,0.11314936886364695,0.25516770318457555,0.28444316576439416,0.34183084444129624,0.6722925523798885,0.696546880691367,0.6981217374679954,0.9109651647806906,1.4359242412185313,0
0,4,13,4,0,2.0014157834591373e-05,6.004247350821501e-05,0.00018012742052420094,0.0002401698940325825,0.000813909085335851,0.001247549171774942,0.001974730239822975,0.002014758555493046,0.0033890640602346565,0.004311939116010244,0.005597292808144361,0.012715661611827578,0.01835965412158802,0.01913353489124872,0.043984447537646965,0.050334124427418026,0.09063967324876643,0.16481065965890895,0.2124947613358177,0.21872805960407954,0.28465247172066394,0.3057851986002067,0.37290082374058287,0.38193017398505447,0.4519871390622292,0.5168167026186623,0.5357211865924612,0.7074404370303178,0.830142049867324,1.330174286712607,1
0,0,12,0,0,0.00014143071875895308,0.00014143071876215885,0.0005657228750353127,0.000678867450044307,0.000707153593794585,0.000707153593794696,0.0007071535937963128,0.008910135281815279,0.009192996719331825,0.010607303906921866,0.012021611094512608,0.012417617107036372,0.013034255040824672,0.01349249056960522,0.14660142583678493,0.149181122146949,0.19308121724972604,0.19319436182473526,0.2006901899189586,0.21007553241580534,0.21584024851241934,0.22234040434658175,0.26347411459043696,0.2854863916580812,0.39256076021611364,0.41349250659243886,0.492048785019914,0.6175487476178618,0.679320028343025,0.8023590964345608,1
1,3,16,3,1,0.0002669181954200184,0.000533836390836484,0.0009787000498703569,0.0014235637089003994,0.0016904819043159769,0.002046372831546517,0.0021353455633512652,0.0055904533151576175,0.009253164107851042,0.010676727816751136,0.010795358125827548,0.022154210219751475,0.02434887093764626,0.028293328714387535,0.03321648654100566,0.042677253689733685,0.05053651166594886,0.05551898464710592,0.060531115205519126,0.09233392389670936,0.09783293301529787,0.09841496296919158,0.31680162251860866,0.5640821767221061,0.5764691581613536,0.6576209396953329,0.6595845184570284,0.709970888638058,0.8346494898773156,1.2293893718596198,0
0,2,17,2,0,4.7551836334314146e-05,4.755183633567764e-05,0.0001426555090054682,0.0002377591816768998,0.00042796652701485374,0.0005230701996841169,0.0005230701996841725,0.0011412440720381944,0.0015692105990541272,0.003043317525436899,0.0061817387235429955,0.0063243942325477975,0.009225056248979957,0.011174681538713704,0.01455086191849242,0.017641731280265915,0.020447289624028833,0.025250025093856543,0.04103723475706045,0.0752745569182256,0.08554575356657407,0.18787730535938607,0.29938398397302346,0.31812178508081423,0.4554752643343178,0.6054822872365486,0.6098142595266611,0.740025452962656,0.8069546626040973,0.9913725718701154,0
2,3,14,3,2,1.0804730852242983e-06,4.321892355552137e-06,7.563311624547708e-06,2.701182722475437e-05,2.701182723330829e-05,3.1333719597625986e-05,5.18627082808365e-05,5.3375370606900674e-05,0.0008453621449722171,0.0012922458146511495,0.0027206312385388287,0.002804475950268781,0.002852448955422915,0.003059899788542708,0.003279235825656368,0.0034538402768680143,0.006865326008618666,0.07677301535141146,0.13811147262393142,0.15215222041778276,0.20131521541869635,0.2097839634916614,0.23106565295885773,0.2685762643200764,0.362544490258645,0.4346106623011301,0.4473009916092092,0.6079888629936152,1.0747866457456152,1.3522438802316756,1
1,2,16,2,1,7.135896926807259e-05,0.00021407690781016786,0.0005708717541600405,0.0006422307234315028,0.0007135896926993013,0.001141743508319415,0.001855333201017828,0.0073261875117138775,0.011607725667906799,0.011798016252631438,0.012226170068250886,0.018101391871474526,0.01912420376434909,0.02247807532003465,0.031112510601696286,0.04386197977792927,0.056730380569611105,0.05749154290848857,0.06029832903310628,0.09721470246876418,0.19174155042835628,0.2904468624774236,0.29527548606469023,0.3423882633315829,0.3834355282105355,0.3884068697363392,0.40837945235756035,0.4200268218972889,0.5231484612667326,0.9340571926461934,0
0,2,12,2,0,1.8500786041819595e-05,1.850078604359595e-05,5.550235812379345e-05,0.0004255180789499713,0.0007400314416518006,0.0014985636693447546,0.0015540660274693252,0.005180220091562049,0.005809246816966707,0.005864749175091166,0.00788133485359166,0.010249435466877288,0.012501906167405208,0.019666335561894233,0.04264893702169337,0.10125942720051384,0.10581524576318646,0.15899113004237522,0.1665810775158172,0.1783105758659973,0.2034022669345035,0.2250158102272456,0.23900240447446564,0.30135467863013865,0.3135605722208819,0.32933711751759676,0.4724545731365408,0.5596857793212457,0.6869943132679026,0.7491292031875919,0
0,2,12,2,0,6.489246883764101e-05,0.0018169891274517624,0.0018169891274524286,0.0018169891274526506,0.007592418853998195,0.007754650026091436,0.007981773667022019,0.00814400483911526,0.009302943774762151,0.013124501822400214,0.013822095862403794,0.024853815564791493,0.04049290055464949,0.08881751094213208,0.09449154618611755,0.09514858243309865,0.10033997994010468,0.10247433379796592,0.16950825410718462,0.207355772611878,0.24344409684417379,0.250357172665026,0.29872234084553195,0.31806232444878174,0.3740848039521238,0.3972463456030117,0.42653312794527065,0.45360139900914526,0.5247529492550731,0.8360938334550387,1
0,3,12,3,0,7.311641494001098e-05,7.311641494078813e-05,0.0002924656597615982,0.000292465659762306,0.0006580477344648918,0.0006580477344648944,0.001754793958573253,0.0030708894275024434,0.0036558207470264864,0.009943832431914323,0.010528763751437825,0.011406160730724806,0.019595199204065716,0.027638004847524655,0.028296052581990444,0.047233204051591066,0.06967994343833817,0.07019175834292168,0.1627936978651201,0.17942768226409395,0.2073947109788515,0.28595829883246576,0.3016052116297423,0.36368104791426425,0.4230515768459847,0.49828836781980473,0.5518095835562824,0.6573165703154867,0.8265079544879039,0.9547541462936175,0
1,4,13,4,1,0.00045677520061015997,0.00045677520061249144,0.0006851628009182237,0.0011419380015305553,0.001141938001530729,0.0015987132021451078,0.0054813024073463446,0.005938077607959835,0.006166465208265581,0.0061664652082656785,0.006394852808571959,0.007308403209796437,0.009934860613316443,0.016329713421891892,0.019641333626329638,0.033116202044391266,0.04282267505740245,0.07491113290041673,0.10688539694327409,0.17014876222807668,0.2113727240833346,0.2556228216426454,0.3626795092861482,0.44872453770149046,0.4724197512332538,0.48886365845528773,0.5263192249055,0.6080819858150942,0.6277233194414258,1.3875688656599658,0
1,6,12,6,1,3.433153445736581e-05,0.0008239568269783337,0.002059892067445279,0.0022658812741904732,0.0026435281532214416,0.0043257733416357524,0.005424382444272791,0.0057333662543899155,0.006111013133420905,0.006145344667878749,0.009681492716991869,0.011123417164206728,0.01318330923165078,0.013560956110683087,0.03048640259819225,0.06557323081367947,0.09132188165674693,0.14647549176259744,0.18298707865806807,0.3302693614804171,0.34527224203831386,0.3629358165166543,0.3632276345595433,0.44768320932480843,0.47763747313890903,0.47947421023238235,0.49300083480860524,0.7518606046175789,0.7808192539324177,0.9096483369838932,0
1,2,17,2,1,3.920060055717656e-05,0.00015680240222692987,0.0003528054050079277,0.0005488084077879393,0.0007840120111250876,0.001176018016685959,0.0035672546506217984,0.00458647026508352,0.007134509301243597,0.007604916507916837,0.009839350739626163,0.011760180166879408,0.012622593379119085,0.01568024022251313,0.017993075655334145,0.04229744800022539,0.05103918192428125,0.06468099091786514,0.07103148820798211,0.08036123114037608,0.22479584388999418,0.2624872213248608,0.38183344971845923,0.4308734010143649,0.43210821993188864,0.45382535264006973,0.49749482165976877,0.54590756334676,0.5672718906499492,1.1183931338707107,0
1,5,16,5,1,0.0002081991547560058,0.000374758478562498,0.001748872899953735,0.001998711885661031,0.002435930110649666,0.0030813474903945703,0.004163983095127888,0.005975315741508391,0.006620733121254663,0.0077450085569408245,0.00805730728907239,0.011867351821114092,0.012200470468727076,0.014074262861530684,0.015614936606729302,0.01944580105424709,0.02044515699707694,0.03630993258951376,0.04601201320116122,0.09959206567771717,0.1353294505916519,0.1621663216397518,0.23130926093434534,0.3507114761871355,0.35638490315424814,0.38098363328871643,0.5558813332418157,0.5940442383086625,0.623608518284071,1.6453146403778327,1
0,5,12,5,0,8.948445716017162e-05,0.00017896891431980894,0.00017896891432034323,0.00017896891432036578,0.0002237111429003102,0.0007158756572806374,0.0008948445716012328,0.004205769486525808,0.006398138686948829,0.006688963172717298,0.007516694401450141,0.00903793017317242,0.00988803251619455,0.012311569897612035,0.029529870862840646,0.053959127667554174,0.11184438589300927,0.1289210031343991,0.1345846235688252,0.1361953437977078,0.14380897969441492,0.16575504281293552,0.19270477849432555,0.3080949860023049,0.44292009904974794,0.4488540371151795,0.7634981668258913,0.8044205276409295,1.1458447454163323,1.2357598465265396,0
1,3,16,3,1,1.5299348900654763e-05,7.649674450704858e-05,0.00033658567583050303,0.00272328410444711,0.0033352580605024995,0.0034882515495163746,0.0045592059726140555,0.004819294903937288,0.005033485788555225,0.008169852313340886,0.010770741626575209,0.010801340324378628,0.013432828335419256,0.014656776247529812,0.015911322857441346,0.035081407030881806,0.09217857713086175,0.09604931240291287,0.18636136896780642,0.22063191050691455,0.24520266484254327,0.3201388757615427,0.40950237269454837,0.47833414340189395,0.48001707178104636,0.5215854027461181,0.5528266732027544,0.6441331874462344,0.7488419313273336,1.1103043484715283,0
1,6,19,6,1,0.0015394958008347892,0.001828151263491451,0.002309243701252406,0.00230924370125285,0.008371008417039638,0.008852100854799705,0.009044537829905275,0.011353781531157736,0.011834873968917137,0.01212352943157402,0.016260924396319876,0.02366974793783516,0.024054621888046523,0.033002941230396377,0.033002941230399596,0.04026743704059079,0.04637731100015274,0.046762184950362884,0.0969882354526011,0.12190882372861711,0.21278718522165874,0.2885592441690086,0.3011999479711829,0.32454495851352494,0.3250621328841137,0.37140336195143375,0.5228512613585741,0.794091177768186,0.800706198787406,1.7687604020499432,0
2,5,13,5,2,2.666803397632922e-05,3.333504247044566e-05,6.667008494076754e-05,0.00013334016988163395,0.00026668033976351424,0.0006466998239262889,0.0007733729853143245,0.0008933791382079725,0.001200061528935592,0.0018134263103921633,0.005586953118050464,0.005653623202992897,0.0068470177234303264,0.007287040284039037,0.017387558152581306,0.02310118443202036,0.02461459536017685,0.030636570782462957,0.07965908423950041,0.13690501932356913,0.15622134303349533,0.392380117911115,0.4006218738115055,0.42994871077530855,0.4442974464562861,0.5442245698682369,0.5795497143741777,0.6864151935259262,0.9368580341021298,1.3484324694677277,0
1,4,11,4,1,6.296077257861299e-05,0.00025184309031489605,0.0003148038628939531,0.000402948944503434,0.0005036861806280157,0.0005817575386259932,0.0010073723612607638,0.0013851369967311164,0.001951783949938779,0.002266587812834009,0.004382069771473596,0.009526104803981639,0.012617338824765845,0.014094818287944746,0.014556530620190244,0.01726384384107238,0.018132702502658304,0.02655489509408504,0.06552957209988526,0.162574648608929,0.2692633566974263,0.27130916206775235,0.29038767528736265,0.3187054720136651,0.4189849133664887,0.45349888959148865,0.4667382808493332,0.5333188781128029,0.8290361128425419,1.3050830739612183,0
